,video,image,group_original,group_2,group_3,group_4,group_5
2956,2020-09-23-VIRB0004,969830820s214ms.jpg,3.0,1.0,2.0,3.0,4.0
2957,2020-09-24-1,969902476s254ms.jpg,1.0,0.0,0.0,1.0,1.0
2958,2020-09-29-09-46-42-4,970330118s178ms.jpg,1.0,0.0,0.0,0.0,0.0
2959,2020-09-29-09-46-42-3,970329192s701ms.jpg,0.0,0.0,0.0,0.0,0.0
2960,2020-09-24-3,969905478s193ms.jpg,2.0,0.0,1.0,1.0,2.0
2961,2020-09-24-3,969905811s192ms.jpg,0.0,0.0,0.0,0.0,0.0
2962,2020-09-24-3,969905148s197ms.jpg,1.0,0.0,0.0,0.0,0.0
2963,2020-07-28-06-01-11,964869618s703ms.jpg,2.0,0.0,1.0,1.0,2.0
2964,2020-10-02-10-17-05-3,970588384s271ms.jpg,0.0,0.0,0.0,0.0,0.0
2965,2020-09-29-09-46-42-1,970325936s809ms.jpg,1.0,0.0,0.0,0.0,1.0
2966,2020-09-24-3,969904811s193ms.jpg,1.0,0.0,0.0,1.0,1.0
2967,2020-09-29-09-46-42-2,970328191s213ms.jpg,2.0,0.0,1.0,1.0,2.0
2968,2020-09-24-1,969903198s242ms.jpg,1.0,0.0,0.0,1.0,1.0
2969,2020-09-24-1,969902435s246ms.jpg,3.0,1.0,1.0,2.0,2.0
2970,2020-09-29-09-46-42-3,970328401s711ms.jpg,2.0,0.0,1.0,1.0,2.0
2971,2020-09-29-09-46-42-1,970326206s812ms.jpg,3.0,1.0,2.0,3.0,3.0
2972,2020-09-29-09-46-42-3,970328498s707ms.jpg,1.0,0.0,0.0,1.0,1.0
2973,2020-07-28-06-01-11,964868924s710ms.jpg,2.0,1.0,1.0,2.0,2.0
2974,2020-09-24-1,969902565s243ms.jpg,0.0,0.0,0.0,0.0,0.0
2975,2020-09-24-3,969904795s177ms.jpg,2.0,1.0,1.0,2.0,2.0
2976,2020-09-24-3,969905057s172ms.jpg,1.0,0.0,0.0,0.0,1.0
2977,2020-09-24-3,969905522s170ms.jpg,0.0,0.0,0.0,0.0,0.0
2978,2020-09-24-1,969902576s254ms.jpg,1.0,0.0,0.0,1.0,1.0
2979,2020-09-29-09-46-42-3,970328479s688ms.jpg,0.0,0.0,0.0,0.0,0.0
2980,2020-09-29-09-46-42-3,970329539s714ms.jpg,1.0,0.0,0.0,0.0,1.0
2981,2020-09-24-1,969902123s235ms.jpg,1.0,0.0,0.0,1.0,1.0
2982,2020-09-29-09-46-42-4,970330456s182ms.jpg,2.0,0.0,1.0,1.0,2.0
2983,2020-09-29-09-46-42-3,970328657s700ms.jpg,2.0,0.0,1.0,1.0,2.0
2984,2020-09-24-1,969902274s252ms.jpg,1.0,0.0,1.0,1.0,1.0
2985,2020-09-29-09-46-42-1,970326633s805ms.jpg,1.0,0.0,0.0,0.0,1.0
2986,2020-09-24-3,969905846s194ms.jpg,1.0,0.0,1.0,1.0,1.0
2987,2020-09-29-09-46-42-2,970327011s201ms.jpg,1.0,0.0,0.0,0.0,1.0
2988,2020-09-29-09-46-42-1,970325686s792ms.jpg,2.0,0.0,1.0,1.0,2.0
2989,2020-09-24-1,969902556s234ms.jpg,1.0,0.0,0.0,0.0,1.0
2990,2020-09-24-3,969904837s186ms.jpg,0.0,0.0,0.0,0.0,0.0
2991,2020-09-24-3,969906061s175ms.jpg,3.0,1.0,1.0,2.0,3.0
2992,2020-09-29-09-46-42-3,970328843s685ms.jpg,1.0,0.0,0.0,1.0,1.0
2993,2020-09-29-09-46-42-1,970326737s809ms.jpg,1.0,0.0,1.0,1.0,1.0
2994,2020-07-28-06-01-11,964868668s721ms.jpg,3.0,1.0,2.0,3.0,4.0
2995,2020-09-29-09-46-42-2,970326918s208ms.jpg,3.0,1.0,2.0,2.0,3.0
2996,2020-09-24-1,969902357s235ms.jpg,0.0,0.0,0.0,0.0,0.0
2997,2020-10-02-10-17-05-3,970588430s250ms.jpg,3.0,1.0,2.0,3.0,3.0
2998,2020-09-24-3,969905669s184ms.jpg,0.0,0.0,0.0,0.0,0.0
2999,2020-09-24-1,969902486s231ms.jpg,1.0,0.0,0.0,1.0,1.0
3000,2020-07-28-06-01-11,964868955s707ms.jpg,1.0,0.0,0.0,1.0,1.0
3001,2020-09-24-3,969904903s185ms.jpg,2.0,0.0,1.0,1.0,2.0
3002,2020-09-29-09-46-42-1,970325800s806ms.jpg,3.0,1.0,2.0,3.0,4.0
3003,2020-09-24-1,969902328s239ms.jpg,2.0,1.0,1.0,2.0,2.0
3004,2020-09-24-1,969901987s232ms.jpg,1.0,0.0,1.0,1.0,1.0
3005,2020-09-29-09-46-42-3,970329714s689ms.jpg,0.0,0.0,0.0,0.0,0.0
3006,2020-09-29-09-46-42-1,970325924s797ms.jpg,2.0,1.0,1.0,1.0,2.0
3007,2020-09-24-1,969902774s252ms.jpg,1.0,0.0,0.0,1.0,1.0
3008,2020-09-29-09-46-42-3,970329353s695ms.jpg,1.0,0.0,0.0,1.0,1.0
3009,2020-09-24-1,969902880s258ms.jpg,0.0,0.0,0.0,0.0,0.0
3010,2020-09-29-09-46-42-2,970326865s222ms.jpg,2.0,0.0,1.0,1.0,2.0
3011,2020-09-24-3,969905401s183ms.jpg,1.0,0.0,0.0,1.0,1.0
3012,2020-09-29-09-46-42-3,970329032s708ms.jpg,0.0,0.0,0.0,0.0,0.0
3013,2020-09-24-3,969905233s182ms.jpg,2.0,1.0,1.0,1.0,2.0
3014,2020-09-29-09-46-42-3,970328322s698ms.jpg,1.0,0.0,0.0,1.0,1.0
3015,2020-07-28-06-01-11,964869799s717ms.jpg,3.0,1.0,2.0,2.0,3.0
3016,2020-09-24-3,969905491s173ms.jpg,1.0,0.0,0.0,1.0,1.0
3017,2020-09-24-3,969905326s174ms.jpg,2.0,0.0,1.0,1.0,2.0
3018,2020-09-29-09-46-42-3,970329019s695ms.jpg,0.0,0.0,0.0,0.0,0.0
3019,2020-09-29-09-46-42-4,970330350s176ms.jpg,2.0,0.0,1.0,1.0,2.0
3020,2020-07-28-06-01-11,964868631s717ms.jpg,2.0,0.0,1.0,1.0,2.0
3021,2020-07-28-06-01-11,964869083s702ms.jpg,2.0,0.0,1.0,1.0,2.0
3022,2020-09-29-09-46-42-3,970329379s688ms.jpg,2.0,1.0,1.0,1.0,2.0
3023,2020-09-24-1,969902996s240ms.jpg,1.0,0.0,1.0,1.0,1.0
3024,2020-09-24-1,969901799s244ms.jpg,1.0,0.0,0.0,0.0,1.0
3025,2020-09-29-09-46-42-3,970329396s705ms.jpg,2.0,0.0,1.0,1.0,2.0
3026,2020-09-29-09-46-42-3,970329597s705ms.jpg,2.0,0.0,1.0,1.0,2.0
3027,2020-09-29-09-46-42-2,970326897s221ms.jpg,1.0,0.0,1.0,1.0,1.0
3028,2020-09-24-3,969905175s190ms.jpg,1.0,0.0,0.0,0.0,1.0
3029,2020-09-29-09-46-42-1,970326280s786ms.jpg,1.0,0.0,0.0,0.0,1.0
3030,2020-10-02-10-17-05-3,970588470s257ms.jpg,1.0,0.0,0.0,1.0,1.0
3031,2020-10-02-10-17-05-3,970588202s256ms.jpg,1.0,0.0,0.0,0.0,1.0
3032,2020-09-29-09-46-42-2,970328178s200ms.jpg,3.0,1.0,1.0,2.0,3.0
3033,2020-09-29-09-46-42-4,970330079s172ms.jpg,1.0,0.0,0.0,0.0,0.0
3034,2020-07-28-06-01-11,964869730s715ms.jpg,3.0,1.0,2.0,3.0,3.0
3035,2020-07-28-06-01-11,964869482s700ms.jpg,2.0,0.0,1.0,1.0,2.0
3036,2020-09-24-1,969902605s249ms.jpg,1.0,0.0,0.0,1.0,1.0
3037,2020-07-28-06-01-11,964869718s703ms.jpg,2.0,0.0,1.0,1.0,1.0
3038,2020-10-02-10-17-05-3,970588473s260ms.jpg,1.0,0.0,0.0,1.0,1.0
3039,2020-09-29-09-46-42-3,970328389s699ms.jpg,1.0,0.0,0.0,0.0,0.0
3040,2020-09-29-09-46-42-2,970326886s210ms.jpg,2.0,0.0,1.0,1.0,2.0
3041,2020-07-28-06-01-11,964869958s709ms.jpg,1.0,0.0,0.0,0.0,0.0
3042,2020-09-29-09-46-42-3,970328766s708ms.jpg,0.0,0.0,0.0,0.0,0.0
3043,2020-09-24-3,969904803s185ms.jpg,3.0,1.0,1.0,2.0,2.0
3044,2020-09-29-09-46-42-3,970329100s709ms.jpg,0.0,0.0,0.0,0.0,0.0
3045,2020-09-24-2,969903300s697ms.jpg,1.0,0.0,1.0,1.0,1.0
3046,2020-09-29-09-46-42-1,970325593s799ms.jpg,0.0,0.0,0.0,0.0,0.0
3047,2020-09-29-09-46-42-1,970325846s785ms.jpg,3.0,1.0,1.0,2.0,2.0
3048,2020-09-29-09-46-42-3,970328758s701ms.jpg,0.0,0.0,0.0,0.0,0.0
3049,2020-09-24-4,969906457s657ms.jpg,1.0,0.0,1.0,1.0,1.0
3050,2020-09-24-1,969901774s253ms.jpg,2.0,0.0,1.0,1.0,2.0
3051,2020-09-29-09-46-42-1,970325562s802ms.jpg,1.0,0.0,0.0,0.0,0.0
3052,2020-09-24-3,969905863s178ms.jpg,1.0,0.0,0.0,0.0,1.0
3053,2020-07-28-06-01-11,964869679s697ms.jpg,1.0,0.0,0.0,1.0,1.0
3054,2020-07-28-06-01-11,964869659s711ms.jpg,3.0,1.0,2.0,3.0,4.0
3055,2020-09-24-3,969905492s174ms.jpg,1.0,0.0,0.0,1.0,1.0
3056,2020-09-29-09-46-42-3,970329660s702ms.jpg,2.0,0.0,1.0,1.0,2.0
3057,2020-09-24-1,969902618s229ms.jpg,1.0,0.0,1.0,1.0,1.0
3058,2020-09-29-09-46-42-3,970328862s704ms.jpg,3.0,1.0,2.0,2.0,3.0
3059,2020-09-29-09-46-42-3,970329002s711ms.jpg,0.0,0.0,0.0,0.0,0.0
3060,2020-09-29-09-46-42-4,970330386s179ms.jpg,3.0,1.0,2.0,3.0,4.0
3061,2020-09-24-4,969906554s654ms.jpg,2.0,0.0,1.0,1.0,2.0
3062,2020-09-29-09-46-42-3,970329266s708ms.jpg,2.0,0.0,1.0,1.0,2.0
3063,2020-09-29-09-46-42-3,970329245s687ms.jpg,0.0,0.0,0.0,0.0,0.0
3064,2020-09-24-3,969905158s173ms.jpg,0.0,0.0,0.0,0.0,0.0
3065,2020-09-24-3,969905901s182ms.jpg,1.0,0.0,0.0,0.0,1.0
3066,2020-09-29-09-46-42-1,970326367s806ms.jpg,2.0,0.0,1.0,1.0,2.0
3067,2020-09-29-09-46-42-3,970328566s709ms.jpg,2.0,0.0,1.0,1.0,2.0
3068,2020-09-29-09-46-42-4,970329817s177ms.jpg,2.0,0.0,1.0,1.0,2.0
3069,2020-09-24-1,969902643s254ms.jpg,3.0,1.0,2.0,2.0,3.0
3070,2020-09-29-09-46-42-1,970325545s785ms.jpg,1.0,0.0,0.0,1.0,1.0
3071,2020-09-29-09-46-42-3,970329345s687ms.jpg,2.0,1.0,1.0,2.0,2.0
3072,2020-09-29-09-46-42-1,970326015s788ms.jpg,2.0,0.0,1.0,1.0,2.0
3073,2020-09-29-09-46-42-4,970329767s194ms.jpg,2.0,0.0,1.0,1.0,2.0
3074,2020-09-29-09-46-42-1,970325796s802ms.jpg,1.0,0.0,0.0,0.0,0.0
3075,2020-09-29-09-46-42-1,970325909s782ms.jpg,1.0,0.0,0.0,0.0,1.0
3076,2020-09-24-4,969906362s663ms.jpg,2.0,0.0,1.0,1.0,2.0
3077,2020-09-24-1,969901985s230ms.jpg,1.0,0.0,0.0,1.0,1.0
3078,2020-09-29-09-46-42-1,970325754s794ms.jpg,3.0,1.0,2.0,2.0,3.0
3079,2020-09-29-09-46-42-3,970328533s709ms.jpg,2.0,1.0,1.0,1.0,2.0
3080,2020-07-28-06-01-11,964869796s714ms.jpg,1.0,0.0,0.0,1.0,1.0
3081,2020-09-29-09-46-42-4,970330431s191ms.jpg,3.0,1.0,2.0,3.0,3.0
3082,2020-09-29-09-46-42-2,970326866s223ms.jpg,3.0,1.0,2.0,2.0,3.0
3083,2020-09-29-09-46-42-4,970330325s185ms.jpg,1.0,0.0,0.0,1.0,1.0
3084,2020-07-28-06-01-11,964869406s724ms.jpg,1.0,0.0,1.0,1.0,1.0
3085,2020-09-29-09-46-42-1,970325893s799ms.jpg,2.0,1.0,1.0,2.0,2.0
3086,2020-09-24-1,969902330s241ms.jpg,3.0,1.0,1.0,2.0,2.0
3087,2020-07-28-06-01-11,964869917s702ms.jpg,3.0,1.0,2.0,3.0,4.0
3088,2020-09-29-09-46-42-4,970330031s191ms.jpg,1.0,0.0,0.0,1.0,1.0
3089,2020-09-24-3,969905921s169ms.jpg,1.0,0.0,0.0,0.0,1.0
3090,2020-09-29-09-46-42-2,970326908s232ms.jpg,3.0,1.0,2.0,3.0,4.0
3091,2020-09-24-3,969905709s190ms.jpg,1.0,0.0,0.0,0.0,0.0
3092,2020-09-29-09-46-42-3,970329173s715ms.jpg,0.0,0.0,0.0,0.0,0.0
3093,2020-09-24-3,969906055s169ms.jpg,2.0,1.0,1.0,2.0,2.0
3094,2020-09-29-09-46-42-1,970325641s781ms.jpg,0.0,0.0,0.0,0.0,0.0
3095,2020-09-24-1,969902809s253ms.jpg,0.0,0.0,0.0,0.0,0.0
3096,2020-09-29-09-46-42-4,970330181s174ms.jpg,0.0,0.0,0.0,0.0,0.0
3097,2020-09-24-3,969905576s191ms.jpg,2.0,1.0,1.0,1.0,2.0
3098,2020-07-28-06-01-11,964868933s719ms.jpg,3.0,1.0,2.0,2.0,3.0
3099,2020-09-24-3,969905038s187ms.jpg,0.0,0.0,0.0,0.0,0.0
3100,2020-07-28-06-01-11,964869788s706ms.jpg,2.0,0.0,1.0,1.0,2.0
3101,2020-10-02-10-17-05-3,970588283s270ms.jpg,1.0,0.0,0.0,1.0,1.0
3102,2020-09-29-09-46-42-3,970328529s705ms.jpg,2.0,1.0,1.0,1.0,2.0
3103,2020-07-28-06-01-11,964869725s710ms.jpg,3.0,1.0,2.0,3.0,4.0
3104,2020-09-24-3,969906080s194ms.jpg,1.0,0.0,0.0,0.0,1.0
3105,2020-07-28-06-01-11,964869229s714ms.jpg,3.0,1.0,1.0,2.0,2.0
3106,2020-09-29-09-46-42-3,970328917s693ms.jpg,1.0,0.0,0.0,0.0,1.0
3107,2020-09-24-1,969902959s236ms.jpg,2.0,0.0,1.0,1.0,2.0
3108,2020-09-29-09-46-42-3,970329171s713ms.jpg,1.0,0.0,0.0,0.0,1.0
3109,2020-09-29-09-46-42-3,970328818s694ms.jpg,1.0,0.0,0.0,0.0,1.0
3110,2020-09-29-09-46-42-3,970328805s714ms.jpg,1.0,0.0,0.0,1.0,1.0
3111,2020-09-29-09-46-42-3,970328343s686ms.jpg,1.0,0.0,0.0,0.0,0.0
3112,2020-09-24-3,969904981s196ms.jpg,2.0,0.0,1.0,1.0,2.0
3113,2020-09-29-09-46-42-3,970328403s713ms.jpg,1.0,0.0,0.0,0.0,1.0
3114,2020-10-02-10-17-05-3,970588458s245ms.jpg,2.0,0.0,1.0,1.0,1.0
3115,2020-09-29-09-46-42-4,970330413s173ms.jpg,0.0,0.0,0.0,0.0,0.0
3116,2020-09-29-09-46-42-4,970330163s190ms.jpg,1.0,0.0,0.0,0.0,0.0
3117,2020-09-29-09-46-42-1,970325668s808ms.jpg,3.0,1.0,2.0,3.0,3.0
3118,2020-09-24-1,969901983s228ms.jpg,1.0,0.0,0.0,0.0,0.0
3119,2020-09-24-3,969905359s174ms.jpg,3.0,1.0,1.0,2.0,3.0
3120,2020-09-29-09-46-42-4,970330168s195ms.jpg,0.0,0.0,0.0,0.0,0.0
3121,2020-09-24-3,969904905s187ms.jpg,3.0,1.0,2.0,2.0,3.0
3122,2020-09-24-3,969905170s185ms.jpg,0.0,0.0,0.0,0.0,0.0
3123,2020-09-29-09-46-42-1,970326457s796ms.jpg,2.0,0.0,1.0,1.0,2.0
3124,2020-09-24-1,969902651s229ms.jpg,1.0,0.0,0.0,0.0,0.0
3125,2020-10-02-10-17-05-3,970588123s243ms.jpg,3.0,1.0,1.0,2.0,2.0
3126,2020-09-29-09-46-42-2,970328136s225ms.jpg,1.0,0.0,0.0,0.0,0.0
3127,2020-09-24-3,969904873s189ms.jpg,1.0,0.0,1.0,1.0,1.0
3128,2020-09-29-09-46-42-3,970329141s716ms.jpg,2.0,1.0,1.0,2.0,2.0
3129,2020-09-24-4,969906269s670ms.jpg,0.0,0.0,0.0,0.0,0.0
3130,2020-09-29-09-46-42-1,970325975s781ms.jpg,0.0,0.0,0.0,0.0,0.0
3131,2020-07-28-06-01-11,964869465s717ms.jpg,1.0,0.0,0.0,1.0,1.0
3132,2020-09-29-09-46-42-3,970328660s703ms.jpg,1.0,0.0,0.0,0.0,0.0
3133,2020-09-29-09-46-42-4,970330045s172ms.jpg,1.0,0.0,0.0,0.0,0.0
3134,2020-09-24-1,969902909s253ms.jpg,3.0,1.0,1.0,2.0,3.0
3135,2020-09-24-3,969905316s164ms.jpg,1.0,0.0,1.0,1.0,1.0
3136,2020-09-24-4,969906504s671ms.jpg,1.0,0.0,0.0,1.0,1.0
3137,2020-09-29-09-46-42-4,970329832s192ms.jpg,2.0,0.0,1.0,1.0,2.0
3138,2020-09-24-1,969901976s254ms.jpg,1.0,0.0,0.0,0.0,1.0
3139,2020-09-29-09-46-42-3,970329051s693ms.jpg,0.0,0.0,0.0,0.0,0.0
3140,2020-09-29-09-46-42-2,970326762s219ms.jpg,3.0,1.0,2.0,2.0,3.0
3141,2020-09-24-3,969905407s189ms.jpg,2.0,1.0,1.0,2.0,2.0
3142,2020-09-24-3,969905405s187ms.jpg,3.0,1.0,2.0,3.0,3.0
3143,2020-09-29-09-46-42-1,970326602s807ms.jpg,0.0,0.0,0.0,0.0,0.0
3144,2020-09-29-09-46-42-2,970326770s227ms.jpg,1.0,0.0,1.0,1.0,1.0
3145,2020-09-29-09-46-42-2,970326858s215ms.jpg,3.0,1.0,2.0,2.0,3.0
3146,2020-09-24-2,969903353s684ms.jpg,2.0,1.0,1.0,1.0,2.0
3147,2020-09-23-VIRB0004,969830823s217ms.jpg,2.0,1.0,1.0,2.0,2.0
3148,2020-07-28-06-01-11,964869759s710ms.jpg,1.0,0.0,0.0,1.0,1.0
3149,2020-09-29-09-46-42-2,970328224s213ms.jpg,3.0,1.0,2.0,2.0,3.0
3150,2020-09-29-09-46-42-3,970329666s708ms.jpg,1.0,0.0,0.0,0.0,1.0
3151,2020-07-28-06-01-11,964869117s702ms.jpg,1.0,0.0,0.0,1.0,1.0
3152,2020-09-29-09-46-42-1,970326321s793ms.jpg,2.0,1.0,1.0,2.0,2.0
3153,2020-09-29-09-46-42-3,970329426s701ms.jpg,3.0,1.0,1.0,2.0,3.0
3154,2020-09-29-09-46-42-3,970329420s695ms.jpg,1.0,0.0,0.0,0.0,0.0
3155,2020-09-29-09-46-42-1,970326267s806ms.jpg,2.0,1.0,1.0,2.0,2.0
3156,2020-09-29-09-46-42-1,970326132s804ms.jpg,3.0,1.0,1.0,2.0,3.0
3157,2020-09-24-3,969905548s196ms.jpg,1.0,0.0,0.0,0.0,1.0
3158,2020-09-29-09-46-42-3,970329388s697ms.jpg,2.0,0.0,1.0,1.0,2.0
3159,2020-07-28-06-01-11,964869537s722ms.jpg,2.0,0.0,1.0,1.0,2.0
3160,2020-09-29-09-46-42-3,970329407s716ms.jpg,1.0,0.0,0.0,0.0,1.0
3161,2020-09-29-09-46-42-3,970329415s690ms.jpg,3.0,1.0,2.0,2.0,3.0
3162,2020-09-29-09-46-42-3,970328645s688ms.jpg,1.0,0.0,0.0,1.0,1.0
3163,2020-09-29-09-46-42-1,970325511s784ms.jpg,1.0,0.0,0.0,0.0,1.0
3164,2020-09-29-09-46-42-1,970325716s789ms.jpg,3.0,1.0,2.0,3.0,3.0
3165,2020-09-29-09-46-42-1,970326044s783ms.jpg,2.0,0.0,1.0,1.0,2.0
3166,2020-09-29-09-46-42-3,970328634s710ms.jpg,3.0,1.0,2.0,3.0,3.0
3167,2020-09-24-4,969906317s651ms.jpg,1.0,0.0,0.0,0.0,0.0
3168,2020-07-28-06-01-11,964868826s712ms.jpg,1.0,0.0,0.0,1.0,1.0
3169,2020-09-29-09-46-42-1,970325647s787ms.jpg,3.0,1.0,2.0,3.0,4.0
3170,2020-09-29-09-46-42-1,970326236s808ms.jpg,0.0,0.0,0.0,0.0,0.0
3171,2020-09-29-09-46-42-3,970328454s697ms.jpg,2.0,0.0,1.0,1.0,2.0
3172,2020-09-29-09-46-42-4,970330215s175ms.jpg,0.0,0.0,0.0,0.0,0.0
3173,2020-09-29-09-46-42-4,970329917s177ms.jpg,1.0,0.0,0.0,1.0,1.0
3174,2020-09-29-09-46-42-3,970328879s688ms.jpg,3.0,1.0,2.0,3.0,4.0
3175,2020-09-29-09-46-42-3,970329106s715ms.jpg,0.0,0.0,0.0,0.0,0.0
3176,2020-09-24-3,969905591s172ms.jpg,1.0,0.0,0.0,0.0,1.0
3177,2020-09-29-09-46-42-1,970326730s802ms.jpg,1.0,0.0,0.0,0.0,1.0
3178,2020-09-29-09-46-42-3,970329757s698ms.jpg,3.0,1.0,2.0,2.0,3.0
3179,2020-09-23-VIRB0008,969832381s643ms.jpg,3.0,1.0,2.0,2.0,3.0
3180,2020-09-29-09-46-42-4,970329864s191ms.jpg,1.0,0.0,1.0,1.0,1.0
3181,2020-09-29-09-46-42-2,970326848s205ms.jpg,3.0,1.0,2.0,3.0,4.0
3182,2020-09-24-3,969905141s190ms.jpg,1.0,0.0,0.0,0.0,1.0
3183,2020-09-24-3,969905680s195ms.jpg,1.0,0.0,0.0,1.0,1.0
3184,2020-09-29-09-46-42-1,970326698s803ms.jpg,1.0,0.0,1.0,1.0,1.0
3185,2020-09-24-1,969902805s249ms.jpg,1.0,0.0,1.0,1.0,1.0
3186,2020-09-29-09-46-42-3,970329034s710ms.jpg,0.0,0.0,0.0,0.0,0.0
3187,2020-09-24-3,969906115s196ms.jpg,3.0,1.0,2.0,3.0,4.0
3188,2020-09-24-1,969902137s249ms.jpg,0.0,0.0,0.0,0.0,0.0
3189,2020-09-29-09-46-42-3,970329691s699ms.jpg,1.0,0.0,1.0,1.0,1.0
3190,2020-09-24-3,969905551s166ms.jpg,1.0,0.0,0.0,1.0,1.0
3191,2020-09-29-09-46-42-2,970327049s206ms.jpg,2.0,0.0,1.0,1.0,1.0
3192,2020-09-24-3,969905310s192ms.jpg,3.0,1.0,2.0,3.0,4.0
3193,2020-09-24-3,969905614s195ms.jpg,2.0,0.0,1.0,1.0,2.0
3194,2020-10-02-10-17-05-3,970588462s249ms.jpg,3.0,1.0,2.0,3.0,3.0
3195,2020-09-24-3,969904912s194ms.jpg,3.0,1.0,1.0,2.0,2.0
3196,2020-09-24-1,969902259s237ms.jpg,2.0,0.0,1.0,1.0,2.0
3197,2020-09-24-3,969905440s188ms.jpg,1.0,0.0,1.0,1.0,1.0
3198,2020-09-24-2,969903337s701ms.jpg,1.0,0.0,0.0,0.0,1.0
3199,2020-07-28-06-01-11,964868894s713ms.jpg,2.0,0.0,1.0,1.0,2.0
3200,2020-09-23-VIRB0004,969830845s206ms.jpg,3.0,1.0,2.0,3.0,4.0
3201,2020-09-29-09-46-42-3,970329160s702ms.jpg,1.0,0.0,0.0,0.0,0.0
3202,2020-09-29-09-46-42-3,970328823s699ms.jpg,0.0,0.0,0.0,0.0,0.0
3203,2020-09-29-09-46-42-3,970329699s707ms.jpg,2.0,1.0,1.0,2.0,2.0
3204,2020-09-24-1,969902736s247ms.jpg,1.0,0.0,0.0,0.0,1.0
3205,2020-09-24-1,969902108s253ms.jpg,0.0,0.0,0.0,0.0,0.0
3206,2020-09-24-3,969905724s172ms.jpg,2.0,1.0,1.0,2.0,2.0
3207,2020-09-29-09-46-42-1,970325585s791ms.jpg,1.0,0.0,0.0,0.0,1.0
3208,2020-09-29-09-46-42-1,970326348s787ms.jpg,1.0,0.0,0.0,0.0,1.0
3209,2020-07-28-06-01-11,964868920s706ms.jpg,2.0,0.0,1.0,1.0,2.0
3210,2020-09-24-2,969903480s710ms.jpg,2.0,0.0,1.0,1.0,2.0
3211,2020-09-29-09-46-42-1,970325842s781ms.jpg,3.0,1.0,2.0,2.0,3.0
3212,2020-09-29-09-46-42-1,970325640s813ms.jpg,0.0,0.0,0.0,0.0,0.0
3213,2020-07-28-06-01-11,964868845s697ms.jpg,1.0,0.0,1.0,1.0,1.0
3214,2020-09-24-3,969905568s183ms.jpg,1.0,0.0,0.0,0.0,0.0
3215,2020-09-29-09-46-42-3,970328470s713ms.jpg,2.0,1.0,1.0,2.0,2.0
3216,2020-09-24-2,969903273s704ms.jpg,2.0,0.0,1.0,1.0,2.0
3217,2020-09-29-09-46-42-3,970328357s700ms.jpg,0.0,0.0,0.0,0.0,0.0
3218,2020-09-29-09-46-42-1,970326350s789ms.jpg,1.0,0.0,0.0,1.0,1.0
3219,2020-09-29-09-46-42-1,970325771s811ms.jpg,3.0,1.0,2.0,3.0,3.0
3220,2020-09-29-09-46-42-3,970329219s694ms.jpg,2.0,0.0,1.0,1.0,2.0
3221,2020-09-29-09-46-42-3,970328499s708ms.jpg,1.0,0.0,0.0,0.0,0.0
3222,2020-09-24-1,969902451s229ms.jpg,3.0,1.0,1.0,2.0,2.0
3223,2020-09-24-1,969902956s233ms.jpg,1.0,0.0,0.0,1.0,1.0
3224,2020-09-24-1,969902989s233ms.jpg,2.0,1.0,1.0,2.0,2.0
3225,2020-09-29-09-46-42-3,970328768s711ms.jpg,1.0,0.0,0.0,1.0,1.0
3226,2020-09-24-3,969904933s182ms.jpg,3.0,1.0,2.0,2.0,3.0
3227,2020-09-24-4,969906318s652ms.jpg,1.0,0.0,0.0,1.0,1.0
3228,2020-09-24-3,969905880s195ms.jpg,1.0,0.0,0.0,0.0,0.0
3229,2020-09-29-09-46-42-3,970328866s708ms.jpg,2.0,0.0,1.0,1.0,2.0
3230,2020-09-29-09-46-42-3,970329079s688ms.jpg,0.0,0.0,0.0,0.0,0.0
3231,2020-09-24-4,969906299s666ms.jpg,2.0,0.0,1.0,1.0,2.0
3232,2020-09-24-1,969902622s233ms.jpg,1.0,0.0,0.0,0.0,1.0
3233,2020-09-29-09-46-42-4,970330419s179ms.jpg,0.0,0.0,0.0,0.0,0.0
3234,2020-09-29-09-46-42-1,970326160s799ms.jpg,1.0,0.0,0.0,0.0,1.0
3235,2020-09-29-09-46-42-1,970326746s784ms.jpg,3.0,1.0,1.0,2.0,3.0
3236,2020-09-24-3,969905742s190ms.jpg,0.0,0.0,0.0,0.0,0.0
3237,2020-09-24-1,969902101s246ms.jpg,1.0,0.0,0.0,0.0,1.0
3238,2020-09-24-1,969902797s241ms.jpg,2.0,0.0,1.0,1.0,1.0
3239,2020-09-24-3,969905453s168ms.jpg,1.0,0.0,0.0,0.0,1.0
3240,2020-09-24-3,969905671s186ms.jpg,0.0,0.0,0.0,0.0,0.0
3241,2020-09-24-1,969901810s255ms.jpg,1.0,0.0,0.0,1.0,1.0
3242,2020-09-29-09-46-42-3,970329031s707ms.jpg,0.0,0.0,0.0,0.0,0.0
3243,2020-09-29-09-46-42-4,970330222s182ms.jpg,0.0,0.0,0.0,0.0,0.0
3244,2020-09-24-3,969905927s175ms.jpg,2.0,1.0,1.0,2.0,2.0
3245,2020-09-24-3,969905627s175ms.jpg,3.0,1.0,1.0,2.0,2.0
3246,2020-09-29-09-46-42-1,970326265s804ms.jpg,1.0,0.0,0.0,0.0,1.0
3247,2020-09-24-1,969902266s244ms.jpg,1.0,0.0,1.0,1.0,1.0
3248,2020-09-24-1,969903010s254ms.jpg,1.0,0.0,0.0,1.0,1.0
