video,image,group_2,group_3,group_4,group_original,dataset
2020-07-28-06-01-11,964868703s722ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970329116s691ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328256s211ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-1,969901831s243ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868646s699ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970327046s203ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902747s258ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325954s793ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325843s782ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905482s164ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328714s690ms.jpg,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588106s260ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328206s228ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328854s696ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328371s714ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868660s713ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902164s242ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902348s226ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905240s189ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328613s689ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969901966s244ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901804s249ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326696s801ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904872s188ms.jpg,1.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588383s270ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902387s232ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325852s791ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588241s261ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326025s798ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326007s813ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326444s783ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905279s194ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325537s810ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588156s243ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904850s166ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902599s243ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325643s783ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904929s178ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326080s786ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904816s165ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328678s687ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902334s245ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588385s272ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902208s253ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328332s708ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326162s801ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588191s245ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326839s229ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901773s252ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868828s714ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326975s198ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-3,969904963s178ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325863s802ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325505s811ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328740s716ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905198s180ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325622s795ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328272s715ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328365s708ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901830s242ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902183s228ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325778s784ms.jpg,1.0,2.0,3.0,3.0,train
2020-07-28-06-01-11,964868649s702ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902308s253ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905356s171ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328981s690ms.jpg,0.0,1.0,1.0,1.0,train
2020-07-28-06-01-11,964868929s715ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902434s245ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905296s178ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969901948s226ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902815s226ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325700s806ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326097s803ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326017s790ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902654s232ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902147s259ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905396s178ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328954s696ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905478s193ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326057s796ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902451s229ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329162s704ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588345s265ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328772s715ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325685s791ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868640s726ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326707s812ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969901790s235ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905294s176ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-2,969903369s700ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328762s705ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326252s791ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902179s257ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905440s188ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328194s216ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326996s219ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325675s781ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902014s226ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328511s687ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904808s190ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328611s687ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905281s196ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329012s688ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326031s804ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964869679s697ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969901935s247ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902817s228ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329044s686ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328224s213ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326814s204ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326655s794ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964869337s722ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328411s687ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969901998s243ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901901s246ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868808s727ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328840s716ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328418s694ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325830s803ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902847s258ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905155s170ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326074s813ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964869204s723ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902790s234ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868780s699ms.jpg,0.0,1.0,1.0,1.0,train
2020-07-28-06-01-11,964868836s722ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326054s793ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904964s179ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901783s228ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328143s199ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328441s717ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905544s192ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964869263s715ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328178s200ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901954s232ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326513s785ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905269s184ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905400s182ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902696s240ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326423s795ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904847s196ms.jpg,1.0,2.0,3.0,3.0,train
2020-07-28-06-01-11,964868883s702ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902904s248ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329257s699ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325924s797ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902939s250ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325810s783ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588110s264ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329248s690ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902658s236ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328458s701ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326838s228ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905214s196ms.jpg,0.0,1.0,1.0,1.0,train
2020-07-28-06-01-11,964868905s724ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329034s710ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869098s717ms.jpg,1.0,2.0,2.0,3.0,train
2020-07-28-06-01-11,964868943s729ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588427s247ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325811s784ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328824s700ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329110s685ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328903s712ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902292s237ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869317s702ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905235s184ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588111s265ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902282s227ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-2,969903300s697ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326474s813ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326440s812ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328733s709ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325866s805ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905331s179ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326245s784ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328477s686ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326118s790ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969901846s258ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588141s261ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326183s789ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902167s245ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328694s703ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325636s809ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325920s793ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329222s697ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969904941s190ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328292s702ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325817s790ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905369s184ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326491s796ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328329s705ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325723s796ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905474s189ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-23-VIRB0004,969830848s209ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328390s700ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905183s165ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869229s714ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902911s255ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902480s258ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328505s714ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-3,969905095s177ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326191s797ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328937s713ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905032s181ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869632s717ms.jpg,1.0,2.0,3.0,3.0,train
2020-07-28-06-01-11,964869459s711ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328429s705ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868571s724ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868965s717ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328553s696ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325779s785ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869200s719ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905394s176ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326884s208ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902969s246ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-23-VIRB0004,969830854s215ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328463s706ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904925s174ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329233s708ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902751s229ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902066s244ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326651s790ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588170s257ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902729s240ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326311s783ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325894s800ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969901855s234ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326267s806ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326788s212ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328512s688ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328754s696ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325583s789ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326694s799ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868805s724ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326348s787ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325834s807ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328222s211ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328763s706ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902643s254ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969904781s197ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970327041s231ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326458s797ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905514s196ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325854s793ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326506s811ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328729s705ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329112s687ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902787s231ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902137s249ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326335s807ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328450s693ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328559s702ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329153s695ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326498s803ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905463s178ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326292s798ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325548s788ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329278s687ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970329006s715ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326236s808ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904806s188ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588119s273ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325963s802ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905340s188ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868648s701ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328891s700ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328784s693ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326112s784ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325936s809ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869114s699ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902199s244ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328225s214ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902448s226ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328959s701ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326677s782ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326809s199ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902172s250ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326432s804ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969901910s255ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328174s230ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969904914s196ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905174s189ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325993s799ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588304s257ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902699s243ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-23-VIRB0004,969830822s216ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902777s255ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329193s702ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905018s167ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869113s698ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325840s813ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325925s798ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905111s193ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328998s707ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326905s229ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904915s164ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904812s194ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326892s216ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902634s245ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326714s786ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328453s696ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588356s243ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326735s807ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869068s720ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329304s713ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326237s809ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868688s707ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970325590s796ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902279s257ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901946s258ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329021s697ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326647s786ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326143s782ms.jpg,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588112s266ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902958s235ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904888s170ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969901811s256ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868573s726ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905228s177ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326835s225ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905040s189ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326637s809ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902382s227ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326198s804ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329252s694ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902642s253ms.jpg,1.0,1.0,2.0,3.0,train
2020-07-28-06-01-11,964868679s698ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328487s696ms.jpg,1.0,2.0,3.0,3.0,train
