video,image,image_mask,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-1,970326689s794ms.jpg,970326689s794ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329216s691ms.jpg,970329216s691ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902485s230ms.jpg,969902485s230ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328770s712ms.jpg,970328770s712ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905236s185ms.jpg,969905236s185ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328308s718ms.jpg,970328308s718ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326939s229ms.jpg,970326939s229ms.png,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868697s716ms.jpg,964868697s716ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325529s802ms.jpg,970325529s802ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902352s230ms.jpg,969902352s230ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329230s705ms.jpg,970329230s705ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328863s705ms.jpg,970328863s705ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902910s254ms.jpg,969902910s254ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902057s235ms.jpg,969902057s235ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904897s179ms.jpg,969904897s179ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328532s708ms.jpg,970328532s708ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326148s787ms.jpg,970326148s787ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902553s231ms.jpg,969902553s231ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905147s196ms.jpg,969905147s196ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902475s253ms.jpg,969902475s253ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325729s802ms.jpg,970325729s802ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326596s801ms.jpg,970326596s801ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970327030s220ms.jpg,970327030s220ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329266s708ms.jpg,970329266s708ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328531s707ms.jpg,970328531s707ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902127s239ms.jpg,969902127s239ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902044s256ms.jpg,969902044s256ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902494s239ms.jpg,969902494s239ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328349s692ms.jpg,970328349s692ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328957s699ms.jpg,970328957s699ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328235s224ms.jpg,970328235s224ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902310s255ms.jpg,969902310s255ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905007s189ms.jpg,969905007s189ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905307s189ms.jpg,969905307s189ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328761s703ms.jpg,970328761s703ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325744s784ms.jpg,970325744s784ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325489s795ms.jpg,970325489s795ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325868s807ms.jpg,970325868s807ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902920s231ms.jpg,969902920s231ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905334s182ms.jpg,969905334s182ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328765s708ms.jpg,970328765s708ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902114s226ms.jpg,969902114s226ms.png,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588443s263ms.jpg,970588443s263ms.png,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588363s250ms.jpg,970588363s250ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328162s218ms.jpg,970328162s218ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902927s238ms.jpg,969902927s238ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326758s215ms.jpg,970326758s215ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325551s791ms.jpg,970325551s791ms.png,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588263s250ms.jpg,970588263s250ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326223s795ms.jpg,970326223s795ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905271s186ms.jpg,969905271s186ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-3,969905519s167ms.jpg,969905519s167ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902791s235ms.jpg,969902791s235ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325734s807ms.jpg,970325734s807ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905110s192ms.jpg,969905110s192ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328795s704ms.jpg,970328795s704ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326691s796ms.jpg,970326691s796ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326985s208ms.jpg,970326985s208ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326769s226ms.jpg,970326769s226ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902427s238ms.jpg,969902427s238ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905300s182ms.jpg,969905300s182ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329094s703ms.jpg,970329094s703ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902866s244ms.jpg,969902866s244ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902476s254ms.jpg,969902476s254ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328432s708ms.jpg,970328432s708ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902986s230ms.jpg,969902986s230ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328586s695ms.jpg,970328586s695ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905206s188ms.jpg,969905206s188ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328501s710ms.jpg,970328501s710ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328826s702ms.jpg,970328826s702ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905103s185ms.jpg,969905103s185ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328894s703ms.jpg,970328894s703ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905461s176ms.jpg,969905461s176ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326094s800ms.jpg,970326094s800ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902997s241ms.jpg,969902997s241ms.png,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588394s247ms.jpg,970588394s247ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902354s232ms.jpg,969902354s232ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326009s782ms.jpg,970326009s782ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902844s255ms.jpg,969902844s255ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326701s806ms.jpg,970326701s806ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328295s705ms.jpg,970328295s705ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328868s710ms.jpg,970328868s710ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970329022s698ms.jpg,970329022s698ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326898s222ms.jpg,970326898s222ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325535s808ms.jpg,970325535s808ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904912s194ms.jpg,969904912s194ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328543s686ms.jpg,970328543s686ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329279s688ms.jpg,970329279s688ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902121s233ms.jpg,969902121s233ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905509s191ms.jpg,969905509s191ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325525s798ms.jpg,970325525s798ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326557s796ms.jpg,970326557s796ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904800s182ms.jpg,969904800s182ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902405s250ms.jpg,969902405s250ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902795s239ms.jpg,969902795s239ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905169s184ms.jpg,969905169s184ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905566s181ms.jpg,969905566s181ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904834s183ms.jpg,969904834s183ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325673s813ms.jpg,970325673s813ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329311s686ms.jpg,970329311s686ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905436s184ms.jpg,969905436s184ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328996s705ms.jpg,970328996s705ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904928s177ms.jpg,969904928s177ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902171s249ms.jpg,969902171s249ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328421s697ms.jpg,970328421s697ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902675s253ms.jpg,969902675s253ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329009s685ms.jpg,970329009s685ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326724s796ms.jpg,970326724s796ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902669s247ms.jpg,969902669s247ms.png,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588176s263ms.jpg,970588176s263ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328274s717ms.jpg,970328274s717ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969904982s164ms.jpg,969904982s164ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328572s715ms.jpg,970328572s715ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326436s808ms.jpg,970326436s808ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905556s171ms.jpg,969905556s171ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905020s169ms.jpg,969905020s169ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328509s685ms.jpg,970328509s685ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328279s689ms.jpg,970328279s689ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328383s693ms.jpg,970328383s693ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328435s711ms.jpg,970328435s711ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328624s700ms.jpg,970328624s700ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326489s794ms.jpg,970326489s794ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328800s709ms.jpg,970328800s709ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905019s168ms.jpg,969905019s168ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326978s201ms.jpg,970326978s201ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328328s704ms.jpg,970328328s704ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326928s218ms.jpg,970326928s218ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325857s796ms.jpg,970325857s796ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902744s255ms.jpg,969902744s255ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328846s688ms.jpg,970328846s688ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326574s813ms.jpg,970326574s813ms.png,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588094s248ms.jpg,970588094s248ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901928s240ms.jpg,969901928s240ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905274s189ms.jpg,969905274s189ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328805s714ms.jpg,970328805s714ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328631s707ms.jpg,970328631s707ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970329289s698ms.jpg,970329289s698ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328699s708ms.jpg,970328699s708ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325611s784ms.jpg,970325611s784ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905268s183ms.jpg,969905268s183ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325566s806ms.jpg,970325566s806ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905390s172ms.jpg,969905390s172ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326669s808ms.jpg,970326669s808ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902080s258ms.jpg,969902080s258ms.png,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588448s268ms.jpg,970588448s268ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902565s243ms.jpg,969902565s243ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902644s255ms.jpg,969902644s255ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328317s693ms.jpg,970328317s693ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326260s799ms.jpg,970326260s799ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969901788s233ms.jpg,969901788s233ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328353s696ms.jpg,970328353s696ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905516s164ms.jpg,969905516s164ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326013s786ms.jpg,970326013s786ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328373s716ms.jpg,970328373s716ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325985s791ms.jpg,970325985s791ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905433s181ms.jpg,969905433s181ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902746s257ms.jpg,969902746s257ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905256s171ms.jpg,969905256s171ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325739s812ms.jpg,970325739s812ms.png,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868731s717ms.jpg,964868731s717ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969901794s239ms.jpg,969901794s239ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328552s695ms.jpg,970328552s695ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902640s251ms.jpg,969902640s251ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905107s189ms.jpg,969905107s189ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326278s784ms.jpg,970326278s784ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905159s174ms.jpg,969905159s174ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325870s809ms.jpg,970325870s809ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902582s226ms.jpg,969902582s226ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328738s714ms.jpg,970328738s714ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904994s176ms.jpg,969904994s176ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-2,970326914s204ms.jpg,970326914s204ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969901796s241ms.jpg,969901796s241ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326583s788ms.jpg,970326583s788ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325735s808ms.jpg,970325735s808ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325994s800ms.jpg,970325994s800ms.png,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325826s799ms.jpg,970325826s799ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902460s238ms.jpg,969902460s238ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325609s782ms.jpg,970325609s782ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901785s230ms.jpg,969901785s230ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902440s251ms.jpg,969902440s251ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905230s179ms.jpg,969905230s179ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328471s714ms.jpg,970328471s714ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902239s251ms.jpg,969902239s251ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328912s688ms.jpg,970328912s688ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905480s195ms.jpg,969905480s195ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902536s247ms.jpg,969902536s247ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328568s711ms.jpg,970328568s711ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904795s177ms.jpg,969904795s177ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902392s237ms.jpg,969902392s237ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901786s231ms.jpg,969901786s231ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326453s792ms.jpg,970326453s792ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-2,970328252s208ms.jpg,970328252s208ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328300s710ms.jpg,970328300s710ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902521s232ms.jpg,969902521s232ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902108s253ms.jpg,969902108s253ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325697s803ms.jpg,970325697s803ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325973s812ms.jpg,970325973s812ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905209s191ms.jpg,969905209s191ms.png,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588291s244ms.jpg,970588291s244ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329244s686ms.jpg,970329244s686ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328527s703ms.jpg,970328527s703ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328783s692ms.jpg,970328783s692ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328921s697ms.jpg,970328921s697ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325856s795ms.jpg,970325856s795ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969904862s178ms.jpg,969904862s178ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902317s228ms.jpg,969902317s228ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-2,970328218s207ms.jpg,970328218s207ms.png,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588124s244ms.jpg,970588124s244ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328379s689ms.jpg,970328379s689ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905439s187ms.jpg,969905439s187ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902472s250ms.jpg,969902472s250ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902851s229ms.jpg,969902851s229ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902356s234ms.jpg,969902356s234ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328866s708ms.jpg,970328866s708ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905343s191ms.jpg,969905343s191ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905553s168ms.jpg,969905553s168ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329043s685ms.jpg,970329043s685ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905359s174ms.jpg,969905359s174ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902993s237ms.jpg,969902993s237ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328427s703ms.jpg,970328427s703ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902209s254ms.jpg,969902209s254ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902301s246ms.jpg,969902301s246ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902852s230ms.jpg,969902852s230ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905093s175ms.jpg,969905093s175ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328137s226ms.jpg,970328137s226ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328468s711ms.jpg,970328468s711ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326969s226ms.jpg,970326969s226ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969904866s182ms.jpg,969904866s182ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326141s813ms.jpg,970326141s813ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329308s717ms.jpg,970329308s717ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329011s687ms.jpg,970329011s687ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328887s696ms.jpg,970328887s696ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325837s810ms.jpg,970325837s810ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902972s249ms.jpg,969902972s249ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328476s685ms.jpg,970328476s685ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905009s191ms.jpg,969905009s191ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902441s252ms.jpg,969902441s252ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969901810s255ms.jpg,969901810s255ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325805s811ms.jpg,970325805s811ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325742s782ms.jpg,970325742s782ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326913s203ms.jpg,970326913s203ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326000s806ms.jpg,970326000s806ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902994s238ms.jpg,969902994s238ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328251s207ms.jpg,970328251s207ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329056s698ms.jpg,970329056s698ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905042s191ms.jpg,969905042s191ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328212s201ms.jpg,970328212s201ms.png,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588319s272ms.jpg,970588319s272ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328549s692ms.jpg,970328549s692ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328456s699ms.jpg,970328456s699ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328342s685ms.jpg,970328342s685ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326154s793ms.jpg,970326154s793ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902418s229ms.jpg,969902418s229ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901817s229ms.jpg,969901817s229ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326156s795ms.jpg,970326156s795ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325627s800ms.jpg,970325627s800ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325695s801ms.jpg,970325695s801ms.png,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326073s812ms.jpg,970326073s812ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902515s226ms.jpg,969902515s226ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905295s177ms.jpg,969905295s177ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902714s258ms.jpg,969902714s258ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969903002s246ms.jpg,969903002s246ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325616s789ms.jpg,970325616s789ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325574s780ms.jpg,970325574s780ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326188s794ms.jpg,970326188s794ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904991s173ms.jpg,969904991s173ms.png,0.0,0.0,0.0,1.0,train
